"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,         329,      -3.780890651,      -3.042234693,      -3.060745225,      -7.771234537
          0,           0,         330,      -3.784889117,       -3.03877799,      -3.064228017,       -7.76520237
          0,           0,         331,      -3.788078315,      -3.035548882,      -3.067729538,      -7.758874311
          0,           0,         332,      -3.790544606,      -3.032762488,       -3.07126003,      -7.752312716
          0,           0,         333,      -3.792536109,      -3.030450797,      -3.074792323,      -7.745608875
          0,           0,         334,      -3.793581315,      -3.028270275,       -3.07836748,      -7.738716499
          0,           0,         335,      -3.793521263,      -3.026189213,      -3.081989618,      -7.731741375
          0,           0,         336,      -3.792811062,      -3.025457361,      -3.085715842,      -7.724732795
          0,           0,         337,      -3.791362397,      -3.024544279,      -3.089514902,      -7.717713058
          0,           0,         338,      -3.789296092,      -3.023903871,      -3.093393696,      -7.710698508
          0,           0,         339,      -3.786443936,       -3.02354191,      -3.097373545,      -7.703717671
          0,           0,         340,      -3.782919804,      -3.023525064,      -3.101392749,      -7.696781891
          0,           0,         341,      -3.778738697,      -3.023845223,      -3.105565103,      -7.689944572
          0,           0,         342,      -3.774056483,      -3.024507009,      -3.109861127,       -7.68319025
          0,           0,         343,      -3.768913336,      -3.025493465,       -3.11427967,      -7.676596746
          0,           0,         344,       -3.76338817,       -3.02680433,       -3.11889005,      -7.670142048
          0,           0,         345,      -3.757543127,      -3.028409304,      -3.123704381,      -7.663822505
          0,           0,         346,      -3.751462102,      -3.030278658,      -3.128740819,      -7.657667726
          0,           0,         347,      -3.745176928,       -3.03241859,      -3.134007986,      -7.651745451
          0,           0,         348,      -3.738794299,      -3.034904564,      -3.139533797,      -7.646069459
          0,           0,         349,      -3.732469082,       -3.03761711,      -3.145303766,      -7.640646224
          0,           0,         350,      -3.726283889,      -3.040517703,      -3.151215253,      -7.635481914
          0,           0,         351,      -3.720312026,       -3.04358426,      -3.157235281,      -7.630576867
          0,           0,         352,      -3.714653266,      -3.046737871,      -3.163307578,      -7.625935806
          0,           0,         353,      -3.709377441,      -3.049907899,      -3.169409051,      -7.621556047
          0,           0,         354,      -3.704532474,      -3.053079018,      -3.175378284,      -7.617404501
          0,           0,         355,      -3.700164505,      -3.056177605,      -3.181177404,      -7.613499392
          0,           0,         356,      -3.696305517,      -3.059152571,      -3.186753858,      -7.609833019
          0,           0,         357,      -3.692992046,      -3.061934895,      -3.192077097,      -7.606387158
          0,           0,         358,      -3.690210354,      -3.064476296,      -3.197082954,      -7.603156984
          0,           0,         359,      -3.688002987,      -3.066748667,      -3.201701446,      -7.600083763
          0,           0,         360,      -3.686391174,      -3.068698477,      -3.205822623,      -7.597200528
          0,           0,         361,      -3.685330872,      -3.070347351,      -3.209250266,      -7.594464424
          0,           0,         362,      -3.684771435,      -3.071676428,      -3.211980764,       -7.59184013
          0,           0,         363,      -3.684681471,      -3.072740061,      -3.214212572,      -7.589330051
          0,           0,         364,      -3.685094789,      -3.073529714,      -3.215813696,       -7.58694104
          0,           0,         365,      -3.685983305,      -3.073912313,      -3.216661848,      -7.584676861
          0,           0,         366,      -3.687442275,      -3.074215588,      -3.216915094,      -7.582538617
          0,           0,         367,      -3.689440932,      -3.074186948,      -3.216611564,      -7.580538559
          0,           0,         368,      -3.691857565,      -3.074871133,      -3.215603342,      -7.578716653
          0,           0,         369,      -3.694897534,      -3.074392343,      -3.213972708,      -7.576964874
          0,           0,         370,      -3.698466311,      -3.073837996,      -3.211785846,      -7.575364836
          0,           0,         371,      -3.702544076,      -3.073183245,      -3.209166637,        -7.5738963
          0,           0,         372,      -3.707102091,      -3.072348556,      -3.206069569,      -7.572548483
          0,           0,         373,      -3.712117837,      -3.071368544,      -3.202458298,      -7.571313577
          0,           0,         374,      -3.717594386,      -3.070363117,      -3.198435203,      -7.570192933
          0,           0,         375,      -3.723522531,      -3.069402932,      -3.193993883,      -7.569107611
          0,           0,         376,      -3.729891357,      -3.068510881,       -3.18930702,        -7.5681879
          0,           0,         377,      -3.736670574,        -3.0677768,      -3.184358671,      -7.567325648
          0,           0,         378,      -3.743860375,      -3.067242003,      -3.179160311,      -7.566507482
          0,           0,         379,      -3.751420667,      -3.066912036,      -3.173820533,      -7.565731481
          0,           0,         380,      -3.759298469,      -3.066801827,      -3.168482201,       -7.56493586
          0,           0,         381,      -3.767524113,      -3.066916498,      -3.163001983,      -7.564091044
          0,           0,         382,      -3.776078217,      -3.067232357,       -3.15747251,      -7.563237381
          0,           0,         383,      -3.784950256,      -3.067815604,      -3.151952714,      -7.562355018
          0,           0,         384,      -3.794121494,      -3.068669435,      -3.146506916,      -7.561423205
          0,           0,         385,      -3.803768825,      -3.069877587,      -3.141043782,      -7.560374201
          0,           0,         386,      -3.813611384,      -3.071337465,       -3.13570059,      -7.559200534
          0,           0,         387,      -3.823618961,      -3.073011931,      -3.130576543,      -7.557916383
          0,           0,         388,      -3.833803904,      -3.074870766,      -3.125730828,      -7.556532824
          0,           0,         389,      -3.844139236,       -3.07689178,      -3.121173068,      -7.555110108
          0,           0,         390,       -3.85454429,      -3.079085665,      -3.116962382,      -7.553610732
          0,           0,         391,       -3.86499756,      -3.081438985,      -3.113087402,      -7.552047183
          0,           0,         392,      -3.875424962,      -3.084039566,       -3.10948414,      -7.550461416
          0,           0,         393,      -3.885728256,       -3.08669808,      -3.106204097,      -7.548841701
